user_id,user_gender,user_age,age_group,country,location,interests,user_id_collision
af988,Female,16,16-17,United Kingdom,West Dylanshire,"lifestyle, finance, fitness",False
3c133,Other,33,25-34,India,Boydtown,"art, food, health",False
d5248,Male,33,25-34,United States,Victoriamouth,"food, gaming, photography",False
f0aaa,Male,20,18-24,France,Natalietown,food,False
7439e,Female,38,35-44,United States,Daisyside,"finance, art, fashion",False
f71dc,Female,25,25-34,United States,Ortizstad,"sports, technology, gaming",False
4e5b1,Male,21,18-24,India,East Nathanborough,"finance, photography, fitness",False
af497,Female,16,16-17,United States,New Allisonfort,"finance, sports, news",False
873ff,Other,21,18-24,Canada,Susanton,"technology, photography",False
7a9e9,Male,26,25-34,United States,North Kelly,"technology, food",True
9f964,Male,29,25-34,United States,Vickieborough,"fashion, health",False
b3e63,Male,20,18-24,United States,Garciafort,"fashion, food, travel",False
b18b3,Female,21,18-24,United States,Emilymouth,"fashion, news",False
4afc8,Other,38,35-44,United States,Angelamouth,"gaming, health",False
dc6d1,Female,20,18-24,Mexico,South Aaronborough,"photography, fitness",False
54843,Female,20,18-24,United Kingdom,South Barbaratown,fitness,False
0ae1d,Other,30,25-34,United States,Tranfurt,"art, lifestyle, photography",False
8dc89,Female,28,25-34,United States,Davisborough,"finance, sports, health",False
2f133,Male,29,25-34,United States,West Davidton,"sports, health, gaming",False
1d256,Female,30,25-34,United Kingdom,Laneborough,travel,False
a75e2,Male,18,18-24,Mexico,North Michealfurt,"health, fashion",False
61e52,Male,26,25-34,United Kingdom,North Melissafurt,art,False
ed67e,Female,27,25-34,Brazil,Lake Graceside,"fashion, travel, technology",False
1ab8b,Female,33,25-34,Mexico,Port Veronicachester,"fashion, art, travel",False
86474,Other,39,35-44,Australia,East Christy,sports,False
09553,Other,24,18-24,Canada,West Zachary,"sports, fashion",False
f0c8e,Female,31,25-34,United Kingdom,North Melissa,"lifestyle, health",False
fe2dd,Male,21,18-24,Brazil,West Jillbury,"photography, travel",False
e53e5,Other,35,35-44,United States,Gardnerville,news,False
c2452,Female,21,18-24,United States,Patelland,travel,False
87b9b,Male,19,18-24,United States,Mcdowellchester,lifestyle,False
35b82,Male,17,16-17,United Kingdom,South Markland,fashion,False
6ebc5,Female,18,18-24,United States,Rushstad,"fitness, travel, sports",False
5caf2,Male,24,18-24,United States,East Virginia,"fitness, technology",False
6d3d4,Male,30,25-34,Australia,West Erika,"photography, health",False
3309c,Female,46,45-54,United States,Jonathanside,lifestyle,False
40992,Male,24,18-24,France,East Holly,technology,False
ab719,Female,22,18-24,Germany,Port Ronaldview,"travel, gaming",False
a7c22,Female,31,25-34,Brazil,Wesleyville,"lifestyle, photography, finance",False
e5e1b,Male,28,25-34,Canada,North Patricia,health,False
86185,Male,22,18-24,France,New Candiceport,art,False
dc3dc,Male,16,16-17,United Kingdom,Lake Laceyland,"health, food",False
fa267,Male,27,25-34,Brazil,Jeffreybury,"art, technology, lifestyle",False
939db,Male,24,18-24,United States,Hendersonburgh,"travel, fashion, health",False
ac632,Male,17,16-17,India,New Kimberly,"gaming, fashion, sports",False
72125,Other,39,35-44,Australia,Lake Michael,"technology, art",False
7b410,Male,25,25-34,United Kingdom,North Georgeview,"food, fashion",False
40545,Female,25,25-34,United States,New Lauraberg,"photography, sports",False
44460,Male,16,16-17,United States,Snyderville,"fashion, travel, food",False
46b41,Male,30,25-34,Japan,Brookeberg,"travel, food",False
79185,Other,34,25-34,United States,Claireview,"photography, news",False
5c6d9,Female,29,25-34,United States,Patrickhaven,"art, sports, health",False
e33d8,Male,24,18-24,Australia,Port Deniseton,"photography, finance, travel",False
3e2bf,Male,26,25-34,India,Melindahaven,"technology, fashion",False
0879c,Male,30,25-34,Canada,North Shannon,lifestyle,False
354fe,Male,36,35-44,Canada,New Meganbury,sports,False
0a5ad,Other,46,45-54,Germany,Anthonymouth,travel,False
4b9c8,Male,28,25-34,United Kingdom,North Patrickville,technology,False
e00f7,Other,24,18-24,Canada,New Kathrynview,"health, news, fashion",False
bd848,Male,48,45-54,Germany,South Jenniferland,fashion,False
57a88,Male,25,25-34,Germany,Port Adrian,fitness,False
457b9,Female,37,35-44,United Kingdom,Lake Miranda,"finance, food, travel",False
c4476,Female,44,35-44,United States,Katieport,health,False
8ce0c,Female,22,18-24,India,East Matthewfort,fitness,False
ca728,Male,27,25-34,France,Smithstad,"finance, lifestyle",False
77f40,Female,26,25-34,United Kingdom,Karenfort,news,False
21278,Male,16,16-17,Brazil,Thompsonberg,"photography, gaming",False
3292c,Male,40,35-44,Brazil,South Carolport,"gaming, food, photography",False
bbed6,Female,19,18-24,Germany,Jamestown,lifestyle,False
0bc5c,Other,27,25-34,United Kingdom,Lake Nathanmouth,fashion,False
065ae,Female,23,18-24,United States,Goodwinton,"art, sports, finance",False
d6953,Female,24,18-24,United States,East Kaylachester,fitness,False
dd6bb,Female,36,35-44,Japan,Harringtonfurt,food,False
dd392,Female,36,35-44,Germany,East Juliaville,"finance, art",False
4f3f1,Female,39,35-44,Canada,New Christopher,travel,False
b1ea8,Male,19,18-24,Japan,Stephensontown,"food, finance, sports",False
71609,Male,25,25-34,Canada,Feliciamouth,art,False
88305,Male,26,25-34,United States,Ericamouth,"sports, photography, art",False
fa41b,Male,29,25-34,Brazil,Castrotown,fitness,False
37d3c,Female,39,35-44,Germany,Lake Edwin,gaming,False
b7687,Male,21,18-24,United States,Port Lawrence,photography,True
a717d,Female,26,25-34,Canada,New Tracy,"sports, photography",False
e35d9,Male,31,25-34,United States,North Sharonbury,"sports, travel, photography",False
bfa9f,Other,29,25-34,Canada,Caseyfurt,"lifestyle, fitness",False
e9d66,Female,39,35-44,India,New Tammy,fashion,False
3d9c8,Female,35,35-44,Germany,New Michael,"news, sports",False
cbcbe,Male,17,16-17,United States,Brookston,"lifestyle, fitness",False
806c3,Female,37,35-44,United Kingdom,South Kevinville,"health, travel, sports",False
8d478,Female,17,16-17,Canada,Wandaview,lifestyle,False
88aa7,Female,16,16-17,United States,Andreaborough,"fitness, sports",False
9db70,Male,17,16-17,United States,Terrybury,"fashion, lifestyle, technology",False
63518,Other,20,18-24,United States,Michaeltown,"finance, travel",False
8c712,Other,28,25-34,India,Joannebury,"gaming, health",False
4ec7c,Female,33,25-34,United Kingdom,Port Christophershire,"technology, health",False
5ab52,Male,28,25-34,Japan,North Ricky,travel,False
ec311,Male,27,25-34,United States,Josephfurt,finance,False
ee7e4,Other,37,35-44,India,Fordshire,finance,False
0722b,Female,17,16-17,Canada,South Jennafurt,"technology, finance, photography",False
fd196,Female,27,25-34,Germany,Cooperstad,"fashion, gaming",False
67b2c,Female,20,18-24,Mexico,West Ryan,"health, photography, lifestyle",False
1adcc,Male,30,25-34,United Kingdom,Woodwardville,"photography, food",False
b2f60,Female,20,18-24,Germany,Salazarberg,"photography, travel, lifestyle",False
0dc59,Female,31,25-34,Australia,South Russellchester,"finance, fitness, food",False
a7b34,Male,23,18-24,United Kingdom,Harperview,"news, art",False
20305,Other,16,16-17,Brazil,Lake Richard,"lifestyle, travel, sports",False
2219d,Other,30,25-34,United States,Fordfurt,news,False
8487d,Other,37,35-44,Canada,South Thomasberg,fitness,False
451bf,Male,31,25-34,United Kingdom,Williamberg,"photography, technology, fashion",False
9b079,Male,18,18-24,United States,Lake James,"photography, lifestyle",False
686e3,Male,22,18-24,United States,North Brettfort,"fashion, art",False
808be,Other,29,25-34,United Kingdom,East Jessica,fitness,False
4e38f,Other,23,18-24,United States,Port Micheleberg,"fitness, fashion, art",False
89092,Male,29,25-34,Brazil,Brianton,fitness,False
87757,Male,21,18-24,United Kingdom,Alvarezville,lifestyle,False
f9a2c,Female,25,25-34,Japan,Margaretland,food,False
4265c,Male,26,25-34,Brazil,Stoneburgh,travel,False
d0e18,Female,29,25-34,Mexico,Warnermouth,"travel, fitness, lifestyle",False
4c392,Female,38,35-44,Brazil,New David,"fashion, sports, gaming",False
529a3,Female,24,18-24,Canada,Haydenhaven,finance,False
95edd,Male,29,25-34,India,South Gregorystad,"sports, news",False
cfdd2,Other,26,25-34,United States,Jasonhaven,"technology, sports",False
ea334,Female,41,35-44,Mexico,Wallacehaven,"photography, fashion",False
0eff3,Male,21,18-24,Australia,New Stephen,"art, fashion, sports",False
88f1f,Female,26,25-34,Canada,Port Mark,"food, photography",False
c4099,Male,39,35-44,Canada,Williamtown,"art, gaming, finance",False
46395,Male,22,18-24,France,Bryanchester,"fashion, finance",False
f29cf,Male,26,25-34,United States,Stonestad,"technology, food",False
c7cc1,Female,34,25-34,India,Christensenfort,"travel, art, technology",False
b6f1d,Male,32,25-34,United Kingdom,South Erikview,lifestyle,False
089f6,Female,24,18-24,United States,Dennisside,lifestyle,False
c439b,Male,28,25-34,United States,Jessicaport,news,False
933ff,Female,45,45-54,India,Brianfurt,photography,False
3a935,Male,31,25-34,Canada,Wrightmouth,"photography, news, food",False
5e9f5,Other,29,25-34,United Kingdom,New Alyssa,fashion,False
11c40,Female,41,35-44,United States,Josephshire,"finance, sports",False
af87a,Male,36,35-44,Germany,North Judy,travel,False
d6c12,Other,26,25-34,United Kingdom,Johnathanstad,"art, food, fashion",False
6e1a6,Male,27,25-34,United States,Sharphaven,"fitness, art, photography",False
f8d05,Female,25,25-34,Germany,New Loganbury,fashion,False
cf594,Male,25,25-34,United Kingdom,North Carl,"technology, fashion, gaming",False
861f3,Female,19,18-24,United Kingdom,South Shawn,"travel, gaming",False
613aa,Male,24,18-24,Canada,Youngtown,"gaming, health, photography",False
8cd3d,Female,31,25-34,United States,North Jesse,"art, news, fitness",False
4a3aa,Female,16,16-17,United States,East Dianaberg,finance,False
6530e,Male,16,16-17,Mexico,Jessechester,"photography, art, fitness",False
22e36,Female,16,16-17,United States,Carterborough,"art, fitness",False
c826e,Female,32,25-34,India,Danielbury,travel,False
636d6,Male,19,18-24,United Kingdom,Samanthafort,"technology, fashion",False
c1450,Male,16,16-17,Brazil,New Justin,"gaming, health, art",False
ae011,Male,38,35-44,India,Vegabury,"sports, travel, gaming",False
756f1,Male,30,25-34,United States,Ingramland,"sports, fashion, health",False
a9042,Female,37,35-44,Brazil,Garciafort,"art, news, food",False
7dfce,Male,26,25-34,Canada,North Jamesshire,finance,False
e4c9d,Female,24,18-24,India,Larrytown,"travel, lifestyle, photography",False
3869a,Male,24,18-24,Canada,New Michael,"art, fashion",False
bcd67,Male,16,16-17,Japan,New Kaylaville,"gaming, health, travel",False
de4e1,Female,17,16-17,India,East Ashley,health,False
75565,Male,27,25-34,United States,North Madisonberg,"technology, sports",False
3b0d4,Male,24,18-24,Brazil,South Frederickchester,"travel, news",False
23c7e,Male,28,25-34,Canada,Kevinchester,"gaming, technology",False
47aac,Male,25,25-34,United States,South Markville,"art, fashion, lifestyle",False
bc5b3,Male,36,35-44,Australia,Sanchezchester,fashion,False
7b84e,Male,21,18-24,Canada,Simmonsview,"lifestyle, food, art",False
768cf,Other,32,25-34,France,Cynthiaburgh,food,False
d41f8,Female,16,16-17,United States,New Veronica,news,False
3b667,Other,37,35-44,India,Coxfort,"health, gaming",False
c8b2b,Male,42,35-44,Germany,Patelview,gaming,False
b9c92,Male,16,16-17,United States,Richardsonfort,"finance, travel",False
ab009,Female,23,18-24,United States,Davisburgh,"photography, fitness, sports",False
1278c,Other,28,25-34,Australia,Murphychester,"lifestyle, travel",False
ea606,Male,25,25-34,India,West Christina,news,False
c7c00,Female,21,18-24,Germany,Chelseachester,"gaming, food",False
91708,Female,22,18-24,United States,South Paula,photography,False
b20d4,Male,40,35-44,Germany,North Juanburgh,art,False
637d9,Male,27,25-34,United States,Danielmouth,"technology, lifestyle, finance",False
d735c,Male,51,45-54,Canada,Angelabury,lifestyle,False
799d0,Male,21,18-24,Canada,Caldwellville,"lifestyle, news",False
63487,Female,39,35-44,United Kingdom,East Douglas,"lifestyle, fitness, fashion",False
e05b4,Female,30,25-34,Mexico,Wagnerfurt,finance,False
888df,Female,20,18-24,Australia,Robertburgh,"sports, art, fitness",False
f3c85,Male,21,18-24,United Kingdom,Port Larry,"photography, news",False
17552,Female,34,25-34,United States,Brownhaven,food,False
4f73e,Female,32,25-34,United Kingdom,Marshland,"sports, food",False
fa88c,Female,19,18-24,France,Maryshire,gaming,False
6a650,Other,33,25-34,Australia,Henryville,news,False
accde,Female,29,25-34,Germany,South Timothy,"fitness, news, health",False
3d834,Male,30,25-34,Brazil,Amychester,"finance, art, lifestyle",False
0c56b,Female,24,18-24,Japan,Brooksborough,gaming,False
55e44,Female,27,25-34,Germany,North Danielbury,"gaming, news",False
12b06,Male,26,25-34,United States,Jonesville,technology,False
3ed1d,Male,40,35-44,United States,Port Dorothyton,"lifestyle, technology, sports",False
c4183,Female,16,16-17,Brazil,West Joanport,"fitness, gaming, photography",False
56ab4,Male,34,25-34,France,Patrickville,"health, technology, art",False
aaa5e,Female,34,25-34,United States,Kristenfort,"technology, travel, fitness",False
9253a,Male,37,35-44,France,Smithburgh,"food, fashion",False
694f5,Male,35,35-44,United Kingdom,Morristown,technology,False
595d8,Male,38,35-44,Canada,East Williamchester,"finance, fashion, gaming",False
beaa7,Female,27,25-34,Japan,Lake Geoffreyland,"sports, technology, photography",False
2bc3a,Female,33,25-34,India,Kathrynland,photography,False
6d9f7,Male,21,18-24,India,Donaldshire,art,False
82e29,Male,28,25-34,Mexico,Port Shanehaven,"food, health",False
956e1,Other,20,18-24,United Kingdom,East Wendyview,"food, gaming",False
5eb3e,Female,32,25-34,Mexico,Lake Curtis,"news, sports",False
9ea47,Female,25,25-34,Canada,Ashleymouth,finance,False
bcba6,Other,18,18-24,Germany,West Melissastad,"fitness, finance, food",False
bbc0d,Male,27,25-34,France,East Micheal,travel,False
1a239,Male,44,35-44,France,Melissaberg,"photography, technology, fashion",False
8bb2a,Male,23,18-24,United States,Wendyville,"technology, sports, news",False
0e19c,Male,20,18-24,India,Port William,technology,False
7594d,Male,16,16-17,United Kingdom,Kirbyside,"gaming, fashion",False
b755d,Female,29,25-34,United States,South Caitlinside,"news, travel",False
8f38e,Male,33,25-34,Germany,Port Cathyborough,"fashion, health",False
9d842,Female,29,25-34,France,Phyllisburgh,"travel, news, lifestyle",False
b1062,Male,23,18-24,Germany,Clarkchester,gaming,False
3f651,Female,40,35-44,Canada,Kingmouth,technology,False
eb0db,Female,37,35-44,Japan,Jefferyfurt,"photography, art, sports",False
84f39,Male,22,18-24,France,Christophermouth,fitness,False
f20d1,Female,33,25-34,Australia,Hansonside,fitness,False
1ae33,Other,29,25-34,United States,Port Regina,finance,False
d60a6,Female,35,35-44,United Kingdom,West Karen,"technology, travel",False
eaa37,Male,34,25-34,Brazil,Maymouth,"gaming, fashion",False
b7687,Male,29,25-34,United Kingdom,East Victoria,"photography, food",True
b0d46,Male,20,18-24,India,Martinezview,travel,False
d5439,Female,16,16-17,Mexico,Brandonview,finance,False
e4518,Female,33,25-34,United Kingdom,Lake Carlosfurt,travel,False
08e63,Male,43,35-44,France,Michellestad,technology,False
38763,Male,19,18-24,United States,East Keithstad,"news, sports",False
d9dbb,Male,40,35-44,United States,Port Erinstad,photography,False
979e7,Female,21,18-24,United States,South Melissa,"lifestyle, fitness",False
dad89,Female,22,18-24,Germany,Lesterhaven,"news, travel",False
112cc,Male,37,35-44,India,Tracyton,gaming,False
2957f,Female,37,35-44,Mexico,North Saraburgh,sports,False
8d02c,Female,46,45-54,India,Lake Jennifer,fitness,False
0411e,Female,30,25-34,Brazil,Lake Francis,technology,False
7d81a,Male,31,25-34,United States,Brewerfurt,"gaming, health",False
f6b7a,Male,23,18-24,United States,Kaitlinville,news,False
97b0b,Male,23,18-24,United States,Jamiefort,"lifestyle, art, technology",False
b1d40,Male,19,18-24,India,West Charlesport,"photography, fashion, food",False
882d3,Male,30,25-34,United States,Richardmouth,"fashion, finance",False
df70c,Male,24,18-24,India,West Michael,gaming,False
2cbfd,Male,27,25-34,United States,Smithhaven,photography,False
724e0,Male,27,25-34,Japan,Lake Nathan,"technology, sports",False
3cab7,Female,24,18-24,France,Lake Helen,"fashion, health, technology",False
ed8dc,Female,32,25-34,India,West Garyview,photography,False
8ccc9,Male,16,16-17,United Kingdom,Wendyshire,finance,False
b9dd9,Male,32,25-34,United States,Lake Chad,"news, lifestyle",False
8404e,Male,39,35-44,Canada,Ryanburgh,"fitness, food, travel",False
8146f,Male,37,35-44,United States,Lake Felicia,technology,False
23444,Female,30,25-34,United Kingdom,South Amandamouth,"food, technology",False
ce6a0,Female,34,25-34,United States,Lopezmouth,food,False
f5c47,Male,41,35-44,Australia,Zacharyhaven,"sports, health, lifestyle",False
